420	1	1504	Справа про засвідчення акту на розподіл землі між ротмістром Григорієм Поволоцьким, поселянином Єремієм Квітковським і міщанином Хаймом Дукельським	1870-1870		2	ДАЧкО-420-1-1504
420	1	1505	Справа про незаконний продаж волосним старшиною Федором Онищенком волів, які належать Лебединській економії купця Бродського	1870-1870		2	ДАЧкО-420-1-1505
420	1	1506	Справа про нанесення побоїв волосному старшині Митрофану Сірченку селянами с.Журавка Іллею Коваленком і Павлом Шевером	1870-1870		2	ДАЧкО-420-1-1506
420	1	1507	Справа про рубання казенного лісу селянами хут.Чмирівка Новоселицької волості Федотом Свищенком, Матвієм Ткаченком і Устимом Сидоренком	1870-1871		2	ДАЧкО-420-1-1507
420	1	1508	Справа про видавання поміщику Йосипу Врублевському свідоцтва про стан його маєтку у с.Антонівка	1870-1870		2	ДАЧкО-420-1-1508
420	1	1509	Справа про ображання волосного старшини Бараненка і урядника селянином м.Златопіль Микитою Пойдуном	1870-1871		2	ДАЧкО-420-1-1509
420	1	151	Екстракт справи про вбивство міщан Сморчілих селянами с.Тимошівка Відорашини і Кононом Мазуренком	1832-1832		2	ДАЧкО-420-1-151
420	1	1510	Справа про самогубство селянина с.Буда-Макіївська Юхима Петренка	1870-1870		2	ДАЧкО-420-1-1510
420	1	1511	Справа за звинуваченням міщанина Янкеля Чака у двоєженстві	1870-1871		2	ДАЧкО-420-1-1511
420	1	1512	Справа про зґвалтування селянки с.Куликівка Марії Шрамко дворовим Віктором Костеллі і механіком Кирилом	1870-1871		2	ДАЧкО-420-1-1512
420	1	1513	Справа про співжиття без шлюбу селянина с.Цвітна Дмитра Кагаленка з селянкою Тетяною Своробіною	1870-1871		2	ДАЧкО-420-1-1513
420	1	1514	Справа про крадіжку селянами с.Худоліївка Григорієм Рябченком, Володимиром Перевозчиком та, іншими сина, яке належить поміщику с.Зам’ятниця Казимиру Ярузальському	1870-1871		2	ДАЧкО-420-1-1514
420	1	1515	Справа про видавання поміщику Іполиту Ясенцькому свідоцтва про стан його маєтку у с.Лип’янка.	1870-1870		2	ДАЧкО-420-1-1515
420	1	1516	Справа про уведення селянина Лаврентія Сіроченка на володіння ділянкою землі у с.Бірки Перші, яка придбана у поміщика Людвіга Грабовського	1870-1870		2	ДАЧкО-420-1-1516
420	1	1517	Справа за скаргою доглядача Чигиринської лікарні Йохима Скопенка на службовця Чигиринського повітового казначейства Антона Крижановського за порушення обіцянки одружитися з його дочкою	1870-1871		2	ДАЧкО-420-1-1517
420	1	1518	Справа за звинуваченням купця Волька Гольдштейна у продажу горілки селянам за хліб і речі	1869-1870		2	ДАЧкО-420-1-1518
420	1	1519	Справа про агітацію писарем Андріївського волосного правління Омеляном Черновчаненком селян с.Журавка проти військового постою	1870-1871		2	ДАЧкО-420-1-1519
420	1	152	Журнали засідань суду	1833-1833		2	ДАЧкО-420-1-152
420	1	1520	Справа про видавання селянам с.Вища Осітняжка даної на викуплену у поміщика Миколи Шанявського землю	1870-1871		2	ДАЧкО-420-1-1520
420	1	1521	Справа про незаконне збирання сіна і коноплі священиком с.Янопіль з земельної ділянки, яка належить колезькому асесору Феофану Захаревичу	1870-1872		2	ДАЧкО-420-1-1521
420	1	1522	Справа про самогубство селянки с.Буда-Макіївська Марфи Підмайстерцевої	1867-1870		2	ДАЧкО-420-1-1522
420	1	1523	Справа про співжиття без шлюбу дружини Настасії селянина м.Златопіль Кузьми Доженка з вітчимом її Равінським	1870-1870		2	ДАЧкО-420-1-1523
420	1	1524	Справа про уведення корнета Дмитра Врублевського на володіння с.Антонівка, яке придбане ним з публічного торгу	1870-1870		2	ДАЧкО-420-1-1524
420	1	1525	Справа про випасання худоби у Мотронінській лісовій дачі селянами с.Яничі Омеляном і Максимом Кудіненками, селянином с.Суботів Іваном Кубраченком	1870-1870		2	ДАЧкО-420-1-1525
420	1	1526	Справа про уведення поміщика Олексія Щегельського на володіння маєтком у с.Куликівка, який куплений у поміщика Владислава Порембського	1870-1870		2	ДАЧкО-420-1-1526
420	1	1527	Справа про продаж недоброякісних продуктів міщанином Йосем Островським	1870-1871		2	ДАЧкО-420-1-1527
420	1	1528	Справа про встановлення прав спадкоємства відставного штаб-ротмістра Феодосія фон-Сталь і колезького асесора Антонія фон-Сталь на маєток їх батька у с. Вербівка	1870-1870		2	ДАЧкО-420-1-1528
420	1	1529	Справа про здійснення купчої на продаж лісу поміщиком Сигізмундом Врублевським селянину с. Янівка Івану Смалюсу	1870-1871		2	ДАЧкО-420-1-1529
420	1	153	Реєстр цивільних справ. Том 1	1833-1833		2	ДАЧкО-420-1-153
420	1	1530	Справа про недоїмку, яка значиться за міщанами м. Златопіль по коробочному збору	1870-1871		2	ДАЧкО-420-1-1530
420	1	1531	Справа за звинуваченням губернського секретаря Миколи Кухарського у порушенні торгу у м. Златопіль з аукціонного продажу крамниці міщанина Аврума Фурманова	1870-1871		2	ДАЧкО-420-1-1531
420	1	1532	Справа про спробу самогубства солдатки м. Медведівка Агафії Бондаренко	1870-1871		2	ДАЧкО-420-1-1532
420	1	1533	Справа про видавання колезькому асесору Ананію фон-Сталь і відставному штаб-ротмістру Феодосію фон-Сталь свідоцтва про стан їх маєтку у с. Вербівка	1870-1870		2	ДАЧкО-420-1-1533
420	1	1534	Справа про уведення на володіння ділянкою землі у с. Лип'янка дружини Олександра губернського секретаря Леонарда Новицького	1870-1870		2	ДАЧкО-420-1-1534
420	1	1535	Справа про видавання поміщиці Леокадії Забелло свідоцтва про стан її маєтку у с. Осітняжка	1870-1870		2	ДАЧкО-420-1-1535
420	1	1536	Справа про уведення на володіння земельною ділянкою священика с. Суботів Романа Орловського	1870-1871		2	ДАЧкО-420-1-1536
420	1	1537	Справа про встановлення боргів по мастку у с.Матвіївка поміщика Людвіга Грабовського для виробництва розрахунку за викупними платежами	1870-1871		2	ДАЧкО-420-1-1537
420	1	1538	Справа про накладання заборони на масток міщанина Мовші-Вульф Смілянського у забезпечення контракту на наймання будинку для приміщення Чигиринської повітової команди	1870-1871		2	ДАЧкО-420-1-1538
420	1	1539	Справа про виділення поміщиці Анепії Вітковської спадкоємної частини мастку у с.Баландине	1870-1872		2	ДАЧкО-420-1-1539
420	1	154	Реєстр цивільних справ. Том 2	1833-1833		2	ДАЧкО-420-1-154
420	1	1540	Справа про знайдену у криниці у м.Златопіль мертву дитину	1870-1870		2	ДАЧкО-420-1-1540
420	1	1541	Справа про установлення прав володіння будинком і земельною ділянкою у м.Чигирин дяка Івана Лукаржевського	1870-1871		2	ДАЧкО-420-1-1541
420	1	1542	Справа про уведення титулярного радника Никанора Шапіги на володіння казенною земельною ділянкою "Юпійщина"	1870-1871		2	ДАЧкО-420-1-1542
420	1	1543	Справа про арешт бувшого соського с.Боровиці Тимофія Бордуноса за хабарі і втечу його з-під арешту	1870-1870		2	ДАЧкО-420-1-1543
420	1	1544	Справа про самогубство дівчини с.Мордви Харитини Магаленко, яка працювала у державного селянина с.Трушівці Григорія Литвина	1867-1870		2	ДАЧкО-420-1-1544
420	1	1545	Справа про ображання поліцейського наглядача Барабаша унтер-офіцером Іваном Горбенком	1870-1872		2	ДАЧкО-420-1-1545
420	1	1546	Справа за звинуваченням міщанина м.Чигирин Марка Білоуса у відмовлянні виконувати розпорядження поліцейського наглядача	1870-1871		2	ДАЧкО-420-1-1546
420	1	1547	Справа про здійснення ключної на продаж землі у с.Тимошівка землевласником Георгієм Булгаковим селянину Семену Бодруку	1870-1872		2	ДАЧкО-420-1-1547
420	1	1548	Справа про видавання поміщику Василю Безрадцькому грошової позики по викупним платежам селян за землю у селах Триліси і Северинівка	1870-1871		2	ДАЧкО-420-1-1548
420	1	1549	Справа про видавання поміщику частини с.Триліси Івану Безрадцькому викупної позики за землю, яка виділена селянам	1870-1872		2	ДАЧкО-420-1-1549
420	1	155	Реєстр цивільних справ. Том 3	1833-1834		2	ДАЧкО-420-1-155
420	1	1550	Справа про уведення на володіння маєтком у частині с.Огіянська священника Леонтія Богдана	1870-1871		2	ДАЧкО-420-1-1550
420	1	1551	Справа про порушування у м.Кам’янка правил торгівлі у вихідні дні	1867-1870		2	ДАЧкО-420-1-1551
420	1	1552	Справа про здійснення закладної на маєток у с.Пастирське на забезпечення позичених грошей поручиком Олександром Зволинським у дворянина Миколи Михайловича Косовського	1870-1871		2	ДАЧкО-420-1-1552
420	1	1553	Справа про уведення на володіння маєтком у с.Баландине дворянина Володимира Яковича Добровольського	1870-1870		2	ДАЧкО-420-1-1553
420	1	1554	Справа про уведення на володіння маєтком у с.Вербівка дворянина Льва Васильовича Давидова	1870-1870		2	ДАЧкО-420-1-1554
420	1	1555	Справа про нанесення побоїв міщанину м.Чигирин Григорію Свищу його синами Йосипом і Василем	1870-1871		2	ДАЧкО-420-1-1555
420	1	1556	Справа про співжиття без шлюбу і залишання своєї сім’ї відставним шеврономістом, жителем м.Златопіль Єремієм Ратинським і побиття його сином Тимофієм	1870-1871		2	ДАЧкО-420-1-1556
420	1	1557	Справа про напад селян с.Кам’януватка на будинок службовців економії Матвія Кульчицького і про побиття ними унтер-офіцера Івана Соколова і його брата Якова Соколова	1870-1871		2	ДАЧкО-420-1-1557
420	1	1558	Рішення суду	1871-1872		2	ДАЧкО-420-1-1558
420	1	1559	Журнали засідань суду Том 1	1870-1871		2	ДАЧкО-420-1-1559
420	1	156	Справа про порядок складання річних звітів суду	1833-1833		0	ДАЧкО-420-1-156
420	1	1560	Журнали засідань суду Том 2	1871-1871		2	ДАЧкО-420-1-1560
420	1	1561	Журнали засідань суду Том 3	1871-1871		2	ДАЧкО-420-1-1561
420	1	1562	Журнали засідань суду Том 4	1871-1871		2	ДАЧкО-420-1-1562
420	1	1563	Журнали засідань суду Том 5	1871-1871		2	ДАЧкО-420-1-1563
420	1	1564	Журнали засідань суду Том 6	1871-1871		2	ДАЧкО-420-1-1564
420	1	1565	Журнали засідань суду Том 7	1871-1871		2	ДАЧкО-420-1-1565
420	1	1566	Журнали засідань суду Том 8	1871-1871		2	ДАЧкО-420-1-1566
420	1	1567	Журнали засідань суду Том 9	1871-1871		2	ДАЧкО-420-1-1567
420	1	1568	Журнали засідань суду Том 10	1871-1871		2	ДАЧкО-420-1-1568
420	1	1569	Журнали засідань суду Том 11	1871-1871		2	ДАЧкО-420-1-1569
420	1	157	Справа про виступи селян с.Осоити проти поміщика Геронима Сабанського	1833-1833		2	ДАЧкО-420-1-157
420	1	1570	Журнали засідань суду Том 12	1871-1871		2	ДАЧкО-420-1-1570
420	1	1571	Витяги з метричних книг Антонівської і Златопільської римсько-католицьких церков про народження, смерть і шлюб	1871-1871	метрична книга|народження|смерть|шлюб	3	ДАЧкО-420-1-1571
420	1	1572	Справа про вимагання сільським старостою с.Пастирське Іваном Поштарем у міщанина Шулима Брауна грошей за відкриття останнім шинку	1871-1871		2	ДАЧкО-420-1-1572
420	1	1573	Справа про видавання землевласнику Івану Євстратьєву свідоцтва про стан його маєтку у с.Остіняжка	1871-1871		2	ДАЧкО-420-1-1573
420	1	1574	Справа про незаконний продаж вина міщанкою м.Чигирин Гойдою Озерянською і про обрання нею наглядача Івана Романенка	1871-1871		2	ДАЧкО-420-1-1574
420	1	1575	Справа про передавання викупних свідоцтв підполовником Йосипом Безрадельським своєму сину поручику Леоніду Безрадельському	1871-1871		2	ДАЧкО-420-1-1575
420	1	1576	Справа про передавання у спадок викупних свідоцтв підполовникові Йосипу Безрадельському	1871-1871		2	ДАЧкО-420-1-1576
420	1	1577	Справа про передавання викупних свідоцтв ксьондзем Антонівського костюлу Стефаном Шиманським купцю м.Чигирин Мошку Поволоцькому	1871-1871		2	ДАЧкО-420-1-1577
420	1	1578	Справа про нанесення собі каліцтва селянином с.Косарі Харитоном Качуром з метою ухилення від рекрутської повинності	1871-1871		2	ДАЧкО-420-1-1578
420	1	1579	Справа про визнання спадкоємних прав поміщика Адама Якубовського на маєток його батька Іоакима Якубовського	1871-1871		2	ДАЧкО-420-1-1579
420	1	158	Справа про прийняття удільського віровсповідання селянкою Параскевою Левицькою, уродженкою Екатеринославської губернії Павлоградського повіту та її дочкою Дариною	1833-1834		2	ДАЧкО-420-1-158
420	1	1580	Справа про суперечку за володіння островом "Колодовим" між селянами сіл Липівка і Максімівка	1871-1872		2	ДАЧкО-420-1-1580
420	1	1581	Справа про видавання генерал-майору Василю Цимбалистову свідоцтва про стан його маєтку у с.Нестерівка	1871-1871		2	ДАЧкО-420-1-1581
420	1	1582	Справа про підроблений підпис селянина с.Нечайка Василя Приходька під ухвалою селянського сходу про додатковий наділ землі	1871-1871		2	ДАЧкО-420-1-1582
420	1	1583	Справа про ображення купцем Хаймом Сморчицким помічника пристава Андрія Балицького	1871-1871		2	ДАЧкО-420-1-1583
420	1	1584	Справа про жорстоке поводження міщанина м.Олександрівка Михайла Балицького зі своєю дружиною Пелагеєю	1871-1871		2	ДАЧкО-420-1-1584
420	1	1585	Справа про самогубство державного селянина с.Кожари Пантелеймона Крутька	1871-1871		2	ДАЧкО-420-1-1585
420	1	1586	Справа про розправу селян с.Триліси над економом поміщика Беззделюковим Єгором Самоботченком	1871-1871		2	ДАЧкО-420-1-1586
420	1	1587	Справа про видавання поміщику частини с.Буртики Олександру Нікітіну свідоцтва на право продажу маєтку	1871-1871		2	ДАЧкО-420-1-1587
420	1	1588	Справа про уведення на володіння землею селян с.Янопіль Кузьму Демченка, Івана Тищенка, Леонтія Бабака та ін.	1871-1871		2	ДАЧкО-420-1-1588
420	1	1589	Справа про уведення на володіння маєтком у селах Ботигщі і Івангород ротмістра Михайла Раєвського	1871-1871		2	ДАЧкО-420-1-1589
420	1	159	Справа про підпалювання клуні у економії поміщика Петра Лопухіна селянином с.Турія Прокопом Бондаренком і селянином с.Ситайівка Звенигородського повіту Остапом Джуйненком	1833-1834		2	ДАЧкО-420-1-159
420	1	1590	Справа про здійснення купчої на продаж будинку і землі у м.Чигирин купцем Шулімом Країнським міщанці Фейзі Голдштейн	1871-1871		2	ДАЧкО-420-1-1590
420	1	1591	Справа про видавання селянам с.Червоний Кут даної на викуплену у поміщика Андрія Цимбалистова землю	1871-1871		2	ДАЧкО-420-1-1591
420	1	1592	Справа про визнання прав володіння маєтком у частині с.Остіняжка - поміщика Йосипа Шанявського	1871-1871		2	ДАЧкО-420-1-1592
420	1	1593	Справа про уведення на володіння маєтком у с.Адамівка священника с.Кожарки Андрія Менчевського	1871-1871		2	ДАЧкО-420-1-1593
420	1	1594	Справа про здійснення корнетом Дмитром Врублевським закладної на маєток у частині с.Антонівка під заставу позичених грошей у купця Мошка Поволоцького	1871-1871		2	ДАЧкО-420-1-1594
420	1	1595	Справа про визнання прав спадкоємства на маєток у с.Буртки померлого поміщика Михайла Якубовського	1871-1871		2	ДАЧкО-420-1-1595
420	1	1596	Справа про самовільне скликання сільського сходу і переобрання волосного старшини селянами с.Івангород	1870-1871		2	ДАЧкО-420-1-1596
420	1	1597	Справа про видавання свідоцтва Олімпіаді Крижановській про передавання їй викупних свідоцтв братом, підпоручиком Павлом Безрадельським	1871-1871		2	ДАЧкО-420-1-1597
420	1	1598	Справа про визнання прав на володіння купленою земельною ділянкою священника с.Яничі Панаса Беляновського	1871-1871		2	ДАЧкО-420-1-1598
420	1	1599	Справа про суперечку за землю між селянами с.Худоліївка і поміщиком с.Зам’ятниці Ярузальським	1871-1871		2	ДАЧкО-420-1-1599
420	1	16	Справа про повернення поміщику Ананію Агінському землі, яка була відмежована до володінь поміщика Яблонського	1797-1797		2	ДАЧкО-420-1-16
420	1	160	Висновок суду про смерть селянина с.Пляківка Дмитра Литвиненка	1833-1833		2	ДАЧкО-420-1-160
420	1	1600	Справа про визнання спадкоємних прав міщанина Гаврила Забожного на майно у м.Чигирин, яке залишилось після смерті його матері Євдокії Забожної	1871-1871		2	ДАЧкО-420-1-1600
420	1	1601	Справа про незаконний арешт волосним старшиною с.Чаплинці Захаром Требубенком міщанки Олександри Бондурович, яка пішла з дому після побиття її чоловіком	1871-1871		2	ДАЧкО-420-1-1601
420	1	1602	Справа про уведення на володіння частиною с.Буртки поручика Адама Якубовського	1871-1871		2	ДАЧкО-420-1-1602
420	1	1603	Справа про уведення на володіння частиною с.Буртки колезького секретаря Дмитра Рутенберга і його дружини Катерини	1871-1871		2	ДАЧкО-420-1-1603
420	1	1604	Справа про незаконне віддавання у рекрути селянина – однодвірця с.Нижня Осітняжка Михайла Пружинського	1871-1871		2	ДАЧкО-420-1-1604
420	1	1605	Справа про передавання викупних свідоцтв поручиком Адамом Якубовським колезькому секретарю Петру Швачку	1871-1871		2	ДАЧкО-420-1-1605
420	1	1606	Справа про уведення купця Іхаля Любомирського на володіння землею у м.Чигирин, куплена у Романова	1871-1871		2	ДАЧкО-420-1-1606
420	1	1607	Справа про видавання свідоцтва про стан маєтку у с.Матвіївка поміщику Людвигу Грабовському для здійснення купчої на продаж маєтку поміщику Івану Фундуклею	1870-1870,1871-1871		2	ДАЧкО-420-1-1607
420	1	1608	Справа про знищення дарчого запису, який виданий поміщицею Софією Вертлійськ дочці Варвари Логвиновій	1871-1871		2	ДАЧкО-420-1-1608
420	1	1609	Справа про видавання поміщику с.Нечаєве Степану Добровольському свідоцтва про стан його маєтку	1871-1871		2	ДАЧкО-420-1-1609
420	1	161	Справа про видавання поміщику Івану Нечаю свідоцтва про кількість ревізійних осіб по с.Янопіль і с.Рубаний Міст	1833-1834		2	ДАЧкО-420-1-161
420	1	1610	Справа про видавання свідоцтва про стан маєтку у с.Лип’янка потомственному громадянину Івану Толлі, який придбаний ним у поміщика Дарія Задорновського	1871-1871		2	ДАЧкО-420-1-1610
420	1	1611	Справа про видавання свідоцтва про стан маєтку у с.Лубени колезькому асесору Федору Кондратьєву, який оприділений під заставу	1871-1871		2	ДАЧкО-420-1-1611
420	1	1612	Справа про спробу самогубства селянина с.Голівка Купріна Довгого	1871-1871		2	ДАЧкО-420-1-1612
420	1	1613	Справа про здійснення купчої на продаж ділянки землі у Моторинській лісовій дачі поміщиками Гнатом і Сигізмундом Врублевськими селянам Авраму і Євтихію Беспаловим	1871-1871		2	ДАЧкО-420-1-1613
420	1	1614	Справа про здійснення закладної на орну землю у частині с.Нижня Любомирка поміщиками Гнатом і Сигізмундом Врублевськими під заставу грошей, які взяті у купця Мошка Поволоцького	1871-1871		2	ДАЧкО-420-1-1614
420	1	1615	Прохання спадкоємців померлого поручика Олександра Врублевського про уведення на володіння частиною с.Нижня Любомирка	1871-1871		2	ДАЧкО-420-1-1615
420	1	1616	Справа про здійснення купчої на продаж садибної землі купцем м.Чигирин Янкелем Заславським міщанину м.Звенигородка Берку Райгородському	1871-1871		2	ДАЧкО-420-1-1616
420	1	1617	Справа про співжиття без шлюбу селянки с.Тишківка Ганни Шевченко з селянином Гордієм Бебихом	1868-1871		2	ДАЧкО-420-1-1617
420	1	1618	Справа про видавання поміщиці Наталії Лисенко свідоцтва про стан її маєтку у частині с.Баландине який оприділений під заставу в банк	1871-1871		2	ДАЧкО-420-1-1618
420	1	1619	Журнали засідань суду Том 1	1871-1872		2	ДАЧкО-420-1-1619
420	1	162	Справа про передавання в адміністративне управління лісів у с.Лип'янка і с.Куликівка, які належать спадкоємцям Людвіга Чаховського поміщикам Івану і Олександру Марковським	1833-1834		2	ДАЧкО-420-1-162
420	1	1620	Журнали засідань суду Том 2	1872-1872		2	ДАЧкО-420-1-1620
420	1	1621	Журнали засідань суду Том 3	1872-1872		2	ДАЧкО-420-1-1621
420	1	1622	Журнали засідань суду Том 4	1872-1872		2	ДАЧкО-420-1-1622
420	1	1623	Журнали засідань суду Том 5	1872-1872		2	ДАЧкО-420-1-1623
420	1	1624	Справа про видавання землевласнику Івану Єсстратсьєву свідоцтва про стан його маєтку у с.Огіянжка	1872-1872		2	ДАЧкО-420-1-1624
420	1	1625	Справа про затвердження акту про розділ маєтку у частині с.Куликівка поміщика Іполіта Костеллі між спадкоємцями	1872-1872		2	ДАЧкО-420-1-1625
420	1	1626	Справа про продаж викупних свідоцтв поміщицею Олімпіадою Крижановською Одеському приватному комерційному банку	1872-1872		2	ДАЧкО-420-1-1626
420	1	1627	Справа про уведення на володіння частиною с.Лип’янка поміщика Івана Толлі	1872-1872		2	ДАЧкО-420-1-1627
420	1	1628	Прохання дворянки Фавстини Гнатівни Замлинської про відречення нею від частини с.Пастирське, яка залишилася після смерті її чоловіка	1872-1872		2	ДАЧкО-420-1-1628
420	1	1629	Справа про видавання поміщику Андрію Роговському свідоцтва про стан винокурного заводу у с.Лебедин, який йому належить	1872-1872		2	ДАЧкО-420-1-1629
420	1	163	Справа про непокору селян с.Мельники Гаврила і Левка Матяєвих, про участь їх у виступах селян Головківської економії і втечі від поміщика Сабанського	1833-1834		2	ДАЧкО-420-1-163
420	1	1630	Справа про передавання майна спадкоємцям померлого купця Іцка Морозовського, купчиці Гесі Білостоцькой	1872-1872		2	ДАЧкО-420-1-1630
420	1	1631	Справа про уведення на володіння будинком і землею у м.Чигирин солдата Панаса Добровольського	1872-1872		2	ДАЧкО-420-1-1631
420	1	1632	Справа про зняття заборони з маєтку у с.Копійчане поміщика Політта Кензера	1872-1872		2	ДАЧкО-420-1-1632
420	1	1633	Справа про відречення дворянки Ганни Гнатівни Зубовської від майна у частинах сіл Осітняжка і Пастирське, яке належало покійному її чоловіку Теофілу Зубовському	1872-1872		2	ДАЧкО-420-1-1633
420	1	1634	Справа про затвердження спадкоємних прав Олександри Русанової на маєток її чоловіка Віктора Русанова на Кавказі	1869-1872		2	ДАЧкО-420-1-1634
420	1	1635	Справа за звинуваченням арештанта Миколи Підгірного у крадіжці, підробленні грошей, мешканні без посвідки на проживання, неправдивих свідченнях перед судом і інших злочинах	1841-1846		2	ДАЧкО-420-1-1635
420	1	1636	Справа за звинуваченням збіглих селян Григорія Кулишевського, Федора Коваленка, Василя Пценка та інших у мешканні без посвідки на проживання, крадіжках, втечі з-під арешту і нанесенні конвойорам ран	1846-1856		2	ДАЧкО-420-1-1636
420	1	1637	Неділочий опис справ № 1	1795-1808,1810-1872		0	ДАЧкО-420-1-1637
420	1	164	Справа про здійснення кучтої на продажу дворової людини поміщикам Златопіль Валентія Казимировича і його синів – Рудольфа, Франца і Асафа Якубовських	1833-1835		2	ДАЧкО-420-1-164
420	1	165	Справа про встановлення конкурсу на маєток поміщиків Грузинських в с.Остіняжка	1833-1842		2	ДАЧкО-420-1-165
420	1	166	Справа про суперечку за землю між Чигиринським магістратом і казенними селянами сіл Суботів і Єничі	1833-1835		2	ДАЧкО-420-1-166
420	1	167	Справа про суперечку за землю між відставним майором Щепанським і міщанами м. Чигирин	1833-1844		2	ДАЧкО-420-1-167
420	1	168	Справа про затвердження спадкоємців померлого поміщика Михайла Кольнарського у правах на володіння маєтком у с.Бандурова	1833-1854		2	ДАЧкО-420-1-168
420	1	169	Укази Київського губернського правління і рапорт Чигиринського повітового суду	1834-1834		0	ДАЧкО-420-1-169
420	1	17	Справа про викликання свідків у справі про шляхтича Осташевського і скарбника Макарова	1797-1797		2	ДАЧкО-420-1-17
420	1	170	Рішення суду	1834-1841		2	ДАЧкО-420-1-170
420	1	171	Журнали засідань суду	1834-1834		2	ДАЧкО-420-1-171
420	1	172	Реєстр цивільних справ Том 1	1834-1834		2	ДАЧкО-420-1-172
420	1	173	Реєстр цивільних справ Том 2	1834-1834		2	ДАЧкО-420-1-173
420	1	174	Справа за звинуваченням селянки с.Андрусівка Василини Косогової у вбивстві позашлюбної дитини	1834-1834		2	ДАЧкО-420-1-174
420	1	175	Справа про зґвалтування виборним Сидором Загнібілою селянки с.Цвітна Христиною Барченко	1834-1836		2	ДАЧкО-420-1-175
420	1	176	Справа про захоплення поміщиком Михайловським сінокосів, які належать казенним селянам с.Виці Верещаки	1834-1839		2	ДАЧкО-420-1-176
420	1	177	Рішення суду у справі про селянина Марту Прищепівну, яка звинувачується у мешканні без посвідки на проживання і у свіжитті без шлюбу	1834-1834		2	ДАЧкО-420-1-177
420	1	178	Справа про повернення священику Іоану Воліковському церковної землі у с.Грушівка, яка незаконно захоплена поміщиком Олександром Давидовим	1834-1838		2	ДАЧкО-420-1-178
420	1	179	Справа за звинуваченням селянина с.Осоти Тимофія Чудненка у вбивстві селянина Харитона Щербіненка	1834-1834		2	ДАЧкО-420-1-179
420	1	18	Справа про пограбування міщанина м.Златопіль Перця Гершковича шляхтичем с.Турія Павлом Сулимовським	1797-1797		2	ДАЧкО-420-1-18
420	1	180	Справа про крадіжку грошей з Ульянинної церкви селянином Херсонської губернії Єлисаветградського повіту Юрієм Зачепою	1834-1834		2	ДАЧкО-420-1-180
420	1	181	Справа про умертвляння селянкою с.Івангород Порфирією Ратушною своєї позашлюбної дитини	1834-1835		2	ДАЧкО-420-1-181
420	1	182	Справа про крадіжку церковних грошей поламарем с.Баландине Якимом Карабіновичем	1834-1835		2	ДАЧкО-420-1-182
420	1	183	Справа про пограбування священика Созонта Богдана селянами Григорієм Колесніченком, Йосипом Матвійсином та сином священика Афанасія Плуговського	1834-1835		2	ДАЧкО-420-1-183
420	1	184	Справа про напад селян с.Тимошівка Івана Косюка, Марка Шпанечка, Ничипора Сидоренка і Івана Лаповенка на будинок Шляхтича Казимира Ясинського, побиття і пограбування його	1834-1834		2	ДАЧкО-420-1-184
420	1	185	Справа про незаконне ведення слідства повітовим стряпчим Гаврилом Баясним, засідателем Гоноратом Малишевським і лікарем Андрієм Парницьким у справі про зґвалтування дворянином Гнатом Гродецьким і селянином Федором Щербатенком двох селянських дівчаток Лук'ї Чернікової і Варвари Галушик	1834-1842		2	ДАЧкО-420-1-185
420	1	186	Справа про встановлення прав володіння Медведівського Миколаївського монастиря землями у Чигиринському казенному лісі	1834-1863		2	ДАЧкО-420-1-186
420	1	187	Рішення суду	1835-1835		2	ДАЧкО-420-1-187
420	1	188	Журнали засідань суду	1835-1835		2	ДАЧкО-420-1-188
420	1	189	Реєстр цивільних справ Том 1	1835-1835		2	ДАЧкО-420-1-189
420	1	19	Указ Київського губернського правління про жителя м.Новомиргород Семена Фарафонова, заарештованого за крадіжку коней	1797-1797		2	ДАЧкО-420-1-19
420	1	190	Реєстр цивільних справ Том 2	1835-1841		2	ДАЧкО-420-1-190
420	1	191	Реєстр цивільних справ Том 3	1835-1836		2	ДАЧкО-420-1-191
420	1	192	Справа за звинуваченням поміщика частини с.Осітняжка Івана Моленди у мужелозтві з його селянами Дорошем і Гнатом Котляренками	1835-1841		1	ДАЧкО-420-1-192
420	1	193	Екстракт із справи про переховування дезертира Костянтина Яценка і про крадіжку волів селянином с.Болтишки Герасимом Ткаченком у військового поселенця Єлисаветградського Уманського полку с.Михайлівка Данила Бицюка	1835-1835		2	ДАЧкО-420-1-193
420	1	194	Справа про втечу кріпака поміщиці Херсонської губернії Олександрійського повіту Єфросинії Корніївни Кузьминой Афанасія Кошенка і про переховування його поміщиком Чигиринського повіту Плеским	1835-1838		2	ДАЧкО-420-1-194
420	1	195	Рішення суду	1836-1836		2	ДАЧкО-420-1-195
420	1	196	Журнали засідань суду	1836-1836		2	ДАЧкО-420-1-196
420	1	197	Реєстр цивільних справ Том 1	1836-1837		2	ДАЧкО-420-1-197
420	1	198	Реєстр цивільних справ Том 2	1836-1841		2	ДАЧкО-420-1-198
420	1	199	Реєстр цивільних справ Том 3	1836-1841		2	ДАЧкО-420-1-199
420	1	2	Справа про нанесення образи економом с.Лебедин Станіславом Вітковським дворянському засідателю Косорі	1795-1796		2	ДАЧкО-420-1-2
420	1	20	Справа про арешт селянина Василя Перебийноса за крадіжку грошей у жителя с.Стримівка Антона Павличенка	1797-1797		2	ДАЧкО-420-1-20
420	1	200	Справа про розподіл спадщини поміщика сіл Лип'янка і Куликівка Людвіга Чахурського, який помер	1836-1879		2	ДАЧкО-420-1-200
