target,target_id,root_url,root_parsed,survivor_id,survivor_url,survivor_parsed
file,11d65d0a-ae24-4c6a-bc61-8d41b71b18d9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800204,"ДАСО-(7720-25-77+++7720-25-77+++Ф. 7720, о. 25, д. 77 Смерти 1926)",eae81285-e04b-4521-a45d-eb03ebbc97a6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800204_001_M9MV-J3N,ДАСО-(7720-25-77+++7720-25-77+++7720-25-77)
file,11f92b37-55df-4001-883b-88a4c5657cdb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800205,"ДАСО-(7720-25-75+++7720-25-75+++Ф. 7720, о. 25, д. 75 Разводы 1926)",a745f3b1-a8c1-4996-b69b-50cc9c56f45b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800205_006_M9MV-F8B,ДАСО-(7720-25-75+++7720-25-75+++7720-25-75)
file,12770b10-6cbd-4d52-9f08-e7d9381cc1d3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007606064,"ДАДоО-(361-1-12+++361-1-12+++Ф. 361, о. 1, д. 12 Рождения, бракосочетания, смерти 1892-1893)",1eefbc39-d28b-430b-babb-ab058501659e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007606064_006_M924-LFM,ДАДоО-(361-1-12+++361-1-12+++361-1-12_1892-1893)
file,12d47de3-bd49-439b-b267-591ca08a9d50,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807972,"ДАЧкО-(931-1-2718+++931-1-2718+++Ф. 931, о. 1, д. 2718 Рождения, бракосочетания, смерти 1913)",f19590d1-2249-447a-9602-86f3820a5651,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807972_013_M9MK-7VP,ДАЧкО-(931-1-2718+++931-1-2718+++931-1-2718_1913)
file,12f3e3ec-c1f6-4df6-9d0a-acbd446ec965,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007821182,"ДАСО-(124-1-1+++124-1-1+++Ф. 124, о. 1, д. 1 Рождения, бракосочетания, смерти 1829-1848)",2a6845a5-a167-41c4-9113-ea715bddd903,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007821182_003_M926-ND7,ДАСО-(124-1-1+++124-1-1+++124-1-1_1829-1848)
file,13222571-376e-42d9-a8cd-e2378e77b3e1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007819216,"ДАЧкО-(701-1-4+++701-1-4+++Ф. 701, о. 1, д. 4 Смерти 1900)",49e79439-0ac4-46af-8655-80527e4aa975,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007819216_014_M9M2-X6C,ДАЧкО-(701-1-4+++701-1-4+++701-1-4_1896)
file,13840b9f-3f01-433d-a576-c10e56b8dd5e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007604940,"ДАДоО-(189-1-8+++189-1-8+++Ф. 189, о. 1, д. 8 Рождения, бракосочетания, смерти 1891)",131e9223-8396-4d0c-98bc-f47d4dda6c38,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007604940_003_M99P-WYX,ДАДоО-(189-1-8+++189-1-8+++189-1-8_1891)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 158-216))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 289-354))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 98-157))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 355-443))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 58-96))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 218-288))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 4-56))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 444-480))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Бракосочетания 1907 (стр. 1-3))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,13f67d9a-70ba-4d34-b08c-b55d0d71de83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678,"ДАСО-(1186-1-13+++1186-1-13+++Ф. 1186, о. 1, д. 13 Рождения, бракосочетания, смерти 1907 (стр. 481-537))",ae131dd0-2105-4d3d-ac90-f3178a1cbf26,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816678_002_M9M2-8QS,ДАСО-(1186-1-13+++1186-1-13+++1186-1-13)
file,14312e9f-c15f-44f0-ba15-d17090a230fa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007782571,"ДАЧгО-(679-10-3267+++679-10-3267+++Ф. 679, о. 10, д. 3267 Рождения, бракосочетания, смерти 1886-1894 -- Рождения, бракосочетания 1895)",74caebe3-865a-4782-bf15-145cc599e9c2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007782571_006_M95Z-1KK,ДАЧгО-(679-10-3267+++679-10-3267+++679-10-3267)
file,14365dbf-5a83-4e85-a25b-02c9d963406a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156112,ЦДІАЛ-(++++++Volume 201-4A/168 Deaths 1784-1815 -- Deaths 1834-1842),44b19f99-dcc5-49f3-8ead-a740c9cdb27c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156112_010_M9S3-8WW,ЦДІАЛ-(201-4а-168+++201-4а-168+++201-4а-168)
file,143f7066-a745-4cf3-a178-5e9a651c78c4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007819007,"ДАСО-(409-1-1+++409-1-1+++Ф. 409, о. 1, д. 1 Рождения, бракосочетания, смерти 1807-1825 -- Рождения 1826)",3a43f623-f788-4a79-956d-2fdb89f244ea,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007819007_007_M92X-HV8,ДАСО-(409-1-1+++409-1-1+++409-1-1)
file,14503440-4d68-4be9-82d3-c7b367dde83e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156092,ЦДІАЛ-(++++++Volume 201-4A/10 Marriages 1835-1843 (p. 2-20) -- Births 1835-1841 (p. 22-60)),3d9ac065-59a7-4aaa-8ab4-4835054674c8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156092_011_M9S3-6MT,ЦДІАЛ-(201-4а-10+++201-4а-10+++201-4а-10)
file,14a6b568-e1f6-4619-82e2-af2953adc873,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007803058,"ДАСО-(++++++Ф. 745-1/235.  рождения, бракосочетания, смерти 1918)",0a5f46ce-7302-4766-8e5b-829b32b21f44,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007803058_004_M9MV-5NG,"ДАСО-(745-1-235+++745-1-235+++Ф. 745, о. 1, д. 235 Рождения, бракосочетания, смерти 1918)"
file,1506a696-42d9-4b3a-bb16-19f99ec6557d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807972,"ДАЧкО-(931-1-2706+++931-1-2706+++Ф. 931, о. 1, д. 2706 Рождения, бракосочетания, смерти 1912-1917)",2a0f6d5c-1ae6-4ba9-ae5e-16f0b4a20464,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807972_002_M9MK-7VH,ДАЧкО-(931-1-2706+++931-1-2706+++931-1-2706_1912-1917)
file,1529de8f-1d18-4ee3-890b-da06fadc7b1f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100,"ДАМО-(484-1-624+++484-1-624+++Ф. 484, о. 1, д. 624 Рождения, бракосочетания, смерти 1899 (стр. 78-147))",8f645c4d-58b3-4b3b-a9e0-868a74408f17,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100_001_M9MK-MMS,ДАМО-(484-1-624+++484-1-624+++484-1-624_1899)
file,1529de8f-1d18-4ee3-890b-da06fadc7b1f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100,"ДАМО-(484-1-624+++484-1-624+++Ф. 484, о. 1, д. 624 (продолжение) Смерти 1899 (стр. 60-77))",8f645c4d-58b3-4b3b-a9e0-868a74408f17,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100_001_M9MK-MMS,ДАМО-(484-1-624+++484-1-624+++484-1-624_1899)
file,1582ade3-a4a4-4983-9966-a28d30d7a116,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007824011,"ДАЧвО-(++++++Volume 1245-1/491 Births, marriages, deaths 1889-1890)",b2bb1be9-aedc-4fdf-a197-c6d5fbd81373,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007824011_003_M9M2-182,ДАЧвО-(1245-1-491+++1245-1-491+++1245-1-491)
file,15aa71f8-d304-4706-a4ca-fa819d9a5dc1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809958,ЦДІАЛ-(++++++Volume 165-3/259 Documents on confirmation of nobility (Berezovski-Genik) 1842-1843),1ba3795e-2fc0-4019-84ba-4af72c8ceac2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809958_002_M9MK-DC8,ЦДІАЛ-(165-3-259+++165-3-259+++165-3-259)
file,15cf2172-a310-407f-b9c6-e013011bf844,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933391,ЦДІАЛ-(++++++Volume 201-4A/4937 (cont.)-4942),3122d085-8b51-4668-a0b7-be999a681659,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933391_001_M9S6-TTZ,ЦДІАЛ-(201-4а-4937+++201-4а-4937+++201-4а-4937)
file,15cf2172-a310-407f-b9c6-e013011bf844,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933391,"ЦДІАЛ-(++++++Volume 201-4A/4937 (cont.) Marriages, deaths 1848 -- Births, marriages, deaths 1849-1852 (includes other localities))",3122d085-8b51-4668-a0b7-be999a681659,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933391_001_M9S6-TTZ,ЦДІАЛ-(201-4а-4937+++201-4а-4937+++201-4а-4937)
file,15e68270-78bc-4262-9bf0-c6207f16fa24,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810797,"ДАЧкО-(931-1-1057+++931-1-1057+++Ф. 931, о. 1, д. 1057 Рождения, бракосочетания, смерти 1884)",0136b804-58aa-43a9-98a1-45e654242a12,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810797_003_M9MK-NNZ,"ДАЧкО-(931-1-1057+++931-1-1057+++Ф. 931, о. 1, д. 1057 Рождения, бракосочетания, смерти 1884 -- Рождения, бракосочетания, смерти 1894)"
file,1601c0b4-3eec-4ef3-ae1e-aac368d0ac38,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525,"ЦДІАЛ-(++++++Volume 201-4A/5950 Births, marriages, deaths 1857-1865)",317bbd0e-bf29-4cb3-ae62-446604dbca5c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_008_M9SX-M8Q,ЦДІАЛ-(201-4а-5950+++201-4а-5950+++201-4а-5950)
file,16087183-f776-4558-a805-8bc6e3ea4ff0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605409,"ДАДоО-(211-1-10+++211-1-10+++Ф. 211, о. 1, д. 10 Рождения, бракосочетания, разводы, смерти 1889)",a7dfcb1f-924b-458c-8352-0dc821fe02a4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605409_010_M99P-WTQ,ДАДоО-(211-1-10+++211-1-10+++211-1-10_1889-1890)
file,1628a87d-c3eb-4870-b599-ee141161d389,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810773,"ДАЧкО-(931-1-1292+++931-1-1292+++Ф. 931, о. 1, д. 1292 Рождения, бракосочетания, смерти 1913-1918)",cafdbd7b-94e1-441c-ab26-1f78edcb63db,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810773_003_M9MK-V3G,ДАЧкО-(931-1-1292+++931-1-1292+++931-1-1292)
file,164c5011-af71-4121-b6f4-7e62997f1089,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933447,ЦДІАЛ-(++++++Volume 201-4A/5432 Marriages 1846-1889),efc0c7ae-42c2-44b7-a95d-a6fff8ce3b66,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933447_002_M9S6-12J,ЦДІАЛ-(201-4а-5432+++201-4а-5432+++201-4а-5432)
file,167c3b81-7a44-4cc2-8888-4eafff901317,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605474,"ДАДоО-(251-1-18+++251-1-18+++Ф. 251, о. 1, д. 18 Рождения, бракосочетания, смерти 1916)",3dc257c6-6779-4afa-ac06-cea315cb6cd8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605474_004_M99P-CZ9,ДАДоО-(251-1-18+++251-1-18+++251-1-18-1916)
file,168d5056-e68a-4a81-b146-6d1868a474c8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156112,ЦДІАЛ-(++++++Volume 201-4A/169 Marriages 1784-1849),7653005b-6775-423a-9220-bdb8b8df869e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156112_011_M9S3-8W4,ЦДІАЛ-(201-4а-169+++201-4а-169+++201-4а-169)
file,169f6bed-9951-451a-aa6a-3775c35f6f80,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809783,"ДАЧвО-(++++++Volume 1245-1/833 Births, marriages 1886)",1564cfaa-1ee0-4050-9fbe-51666b07529e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809783_010_M9MK-D96,ДАЧвО-(1245-1-833+++1245-1-833+++1245-1-833)
file,16c79fd9-6aff-45c8-ba92-53071fc347ce,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007606272,"ДАДоО-(456-1-5+++456-1-5+++Ф. 456, о. 1, д. 5 Рождения 1917)",f452059c-636c-40ea-a961-f1b302f29a1d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007606272_007_M99P-D25,ДАДоО-(456-1-5+++456-1-5+++456-1-5-1917)
file,16f5fa63-d813-40ad-b1ba-1c2a05ceed1f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004810584,"ЦДІАК-(++++++Ф. 1994-1/358 (cont.) Slavyansk district parishes рождения, бракосочетания, смерти 1790 -- Ф. 1994-1/359 Novaya Vodolga (Valki) parishes рождения, бракосочетания, смерти 1790 -- Ф. 1994-1/360 Konstantinograd district parishes рождения, бракосочетания, смерти, parish census 1791)",270dd82a-617c-481c-9b37-0ddab4bb2db0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004810584_001_M9SZ-163,ЦДІАК-(1994-1-358+++1994-1-358+++1994-1-358_1790)
file,17107284-5ba2-41fd-a6a6-19724ae3177e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809026,"ДАЧвО-(++++++Volume 1245-1/995 Births, marriages, deaths 1883)",6eb1f073-4f5b-4d25-915b-fb6e6009bfa4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809026_003_M9MK-45L,ДАЧвО-(1245-1-995+++1245-1-995+++)
file,17254b94-7b26-490a-a59d-c304a5eb0aee,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810762,"ДАЧкО-(931-1-1217+++931-1-1217+++Ф. 931, о. 1, д. 1217 Рождения, бракосочетания, смерти 1901)",a608bb2d-428a-4a47-b397-6d47ae186b83,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810762_003_M9MK-V8D,ДАЧкО-(931-1-1217+++931-1-1217+++931-1-1217)
file,175e81f4-0d73-4fbb-84b6-57260a86f77b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605409,"ДАДоО-(211-1-9+++211-1-9+++Ф. 211, о. 1, д. 9 Смерти 1889)",08227c88-b5b9-4863-a7d0-dcd83232c666,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605409_009_M99P-WTS,ДАДоО-(211-1-9+++211-1-9+++211-1-9_1889)
file,178af16f-07ac-4b54-876b-21fa2ac60cd0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100,"ДАМО-(484-1-625+++484-1-625+++Ф. 484, о. 1, д. 625 Рождения, бракосочетания, смерти 1899 (стр. 1-81, Свято-Духовная церковь) -- Рождения, бракосочетания, смерти 1899 (стр. 82-229, Богоявленская церковь))",b7195692-4291-49e2-85e4-59238f065783,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007805100_002_M9MK-MM3,ДАМО-(484-1-625+++484-1-625+++484-1-625_1899)
file,17e8c219-f6fb-403f-8736-840c87431043,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475,"ДАЧвО-(++++++Volume 1245-1/672 Births, marriages, deaths 1885 (p. 67-85))",d8b9fd77-bb22-4733-9975-57cd95b37efe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475_005_M9MK-NBW,ДАЧвО-(1245-1-672+++1245-1-672+++1245-1-672_1885)
file,17e8c219-f6fb-403f-8736-840c87431043,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475,"ДАЧвО-(++++++Volume 1245-1/672 Births, marriages, deaths 1885 (p. 1-34))",d8b9fd77-bb22-4733-9975-57cd95b37efe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475_005_M9MK-NBW,ДАЧвО-(1245-1-672+++1245-1-672+++1245-1-672_1885)
file,17e8c219-f6fb-403f-8736-840c87431043,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475,"ДАЧвО-(++++++Volume 1245-1/672 Births, marriages, deaths 1885 (p. 35-66))",d8b9fd77-bb22-4733-9975-57cd95b37efe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475_005_M9MK-NBW,ДАЧвО-(1245-1-672+++1245-1-672+++1245-1-672_1885)
file,17e8c219-f6fb-403f-8736-840c87431043,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475,"ДАЧвО-(++++++Volume 1245-1/672 Births, marriages, deaths 1885 (p. 86-105))",d8b9fd77-bb22-4733-9975-57cd95b37efe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810475_005_M9MK-NBW,ДАЧвО-(1245-1-672+++1245-1-672+++1245-1-672_1885)
file,18823880-eaad-415d-9717-0ea8d695eeae,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605225,"ДАДоО-(247-1-5+++247-1-5+++Ф. 247, о. 1, д. 5 Рождения, бракосочетания, смерти 1882 -- Рождения 1883)",81c10828-294d-4cd9-ad5e-5ba7d60eeb4a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007605225_006_M99P-H2S,ДАДоО-(247-1-5+++247-1-5+++247-1-5_1882-1883)
file,1898fe96-91c0-4712-b44a-6b59a9d53371,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007808025,"ДАЧкО-(931-1-3014+++931-1-3014+++Ф. 931, о. 1, д. 3014 Рождения, бракосочетания, смерти 1829-1849 (некоторые записи пропущены))",05326691-c5d1-4832-9709-a84c8d9cf91a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007808025_006_M9MK-QHC,ДАЧкО-(931-1-3014+++931-1-3014+++931-1-3014)
file,18e7e7ef-e004-46fa-8ce0-abac752d81f9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816691,"ДАСО-(1186-2-39+++1186-2-39+++Ф. 1186, о. 2, д. 39 Рождения, бракосочетания, смерти 1891-1906 (стр. 1-369) (года не попорядку))",f69dbfdf-6ee9-48d3-aa90-129d5a431535,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007816691_002_M9M2-4RY,ДАСО-(1186-2-39+++1186-2-39+++1186-2-39)
file,19046b42-91ed-4ceb-9125-4f8ba33bbfb6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809331,"ДАСО-(++++++Ф. 1195-1/16.  рождения, бракосочетания, смерти 1876 )",d4c798d7-aa7c-4f70-a223-6be6803130a8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809331_002_M9MK-8NG,"ДАСО-(1195-1-16+++1195-1-16+++Ф. 1195, о. 1, д. 16 Рождения, бракосочетания, смерти 1876)"
file,19046b42-91ed-4ceb-9125-4f8ba33bbfb6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809331,"ДАСО-(++++++Ф. 1195-1/16.  рождения, бракосочетания 1876 )",d4c798d7-aa7c-4f70-a223-6be6803130a8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809331_002_M9MK-8NG,"ДАСО-(1195-1-16+++1195-1-16+++Ф. 1195, о. 1, д. 16 Рождения, бракосочетания, смерти 1876)"
file,1909b6b4-113e-47ef-aa33-14f529556429,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933444,"ЦДІАЛ-(++++++Volume 201-4A/5410 Births, marriages, deaths 1835-1849 (some years missing))",7fdb7653-115d-450f-9c91-85034bf5d32c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933444_007_M9S6-1HQ,ЦДІАЛ-(201-4а-5410+++201-4а-5410+++201-4а-5410)
file,196676ee-443e-4490-b8a2-bede99001962,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807367,"ДАДнО-(193-2-26+++193-2-26+++Ф. 193, о. 2, д. 26 Рождения, бракосочетания, смерти 1881-1883 -- Рождения 1884)",7d5a9cee-052e-4c94-bfa8-8856c0ddf514,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007807367_005_M9MK-Q28,ДАДнО-(193-2-26+++193-2-26+++193-2-26_1881-1884)
file,19b74ba5-eea5-4ddd-990a-b01b310e7dd9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478,"ЦДІАЛ-(++++++Volume 201-4A/5683 Births, marriages, deaths 1858 -- Births, marriages 1859-1860 -- Births, marriages, deaths 1861-1863)",6c982a6a-4d2f-4cd4-ac85-6387031be874,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478_005_M9SX-MWP,ЦДІАЛ-(201-4а-5683+++201-4а-5683+++201-4а-5683)
file,19de6542-1f29-4104-915f-845184d2ad13,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800983,"ДААРК-(++++++Ф. 142-1/219 рождения, бракосочетания, смерти 1886)",b8fe02f4-36b0-493a-a1e3-296ba7d2470a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007800983_004_M9MV-VTG,ДААРК-(142-1-219+++142-1-219+++142-1-219_1886)
file,1a93b03a-9787-499a-9fc9-23d7d31f8412,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525,ЦДІАЛ-(++++++Volume 201-4A/5945 Births 1785-1824),2efd2c48-e8f4-4efe-a998-6f0f4e04582f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_003_M9SX-MZB,ЦДІАЛ-(201-4а-5945+++201-4а-5945+++201-4а-5945)
file,1abb135f-910d-4725-83e2-0b93b2f1095e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007821362,"ДАЧкО-(5899-1-971+++5899-1-971+++Ф. 5899, о. 1, д. 971 (продолжение) Рождения 1924)",27981b8b-5e32-477c-beac-0555ce81b6b7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007821362_001_M9M2-V3S,ДАЧкО-(5899-1-971+++5899-1-971+++5899-1-971)
file,1b58bd26-f430-4dbf-b992-bbe4e0c4c2fa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814664,"ДАЗпО-(126-1-8+++126-1-8+++Ф. 126, о. 1, д. 8 Рождения, бракосочетания, смерти 1825-1835)",84c15253-5e1c-4a7f-aeca-92d0886f6a1f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814664_014_M9M2-7V3,ДАЗпО-(126-1-8+++126-1-8+++126-1-8_1825-1835)
