full_code,oc_id,parsed
ДАСО-7720-15-203,520ff509-ca05-4793-8947-ecb246f01d15,"ДАСО-(7720-15-203+++7720-15-203+++Ф. 7720, о. 15, д. 203 Бракосочетания 1926 (стр. 221-243))"
ДАСО-7720-15-203,673763d7-1102-4c43-8a96-62b339dbd601,"ДАСО-(7720-15-203+++7720-15-203+++Ф. 7720, о. 15, д. 203 Бракосочетания 1926 (стр. 284-426))"
ДАСО-7720-15-203,ec28da04-5fc0-450f-8510-23a6c92cdaca,"ДАСО-(7720-15-203+++7720-15-203+++Ф. 7720, о. 15, д. 203 Бракосочетания 1926 (стр. 208-220))"
ДАСО-7720-15-203,05cdacb5-a72c-4c56-a2c5-cb7a980669b7,"ДАСО-(7720-15-203+++7720-15-203+++Ф. 7720, о. 15, д. 203 Бракосочетания 1926 (стр. 451-517))"
ДАСО-7720-15-204,3f5c1ef6-5268-4055-9126-59cf786c588b,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 136-160))"
ДАСО-7720-15-204,ac77cd63-5b40-48e3-bbfe-d384a67919ff,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 161-184))"
ДАСО-7720-15-204,8371eaca-2543-42ce-8f58-6c802c886531,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 105-121))"
ДАСО-7720-15-204,5ec5c866-7864-43e8-b9ef-33248b365567,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 1-63))"
ДАСО-7720-15-204,9a5f63c9-f3da-4308-a98d-bfbaa2986e79,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 64-104))"
ДАСО-7720-15-204,5074ae98-49df-4fd2-afe8-f47ec3893093,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 207-219))"
ДАСО-7720-15-204,9b3bb3da-8aa8-4651-a1ab-8ec473f60fe8,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 185-192))"
ДАСО-7720-15-204,87c018b6-ae9a-462c-a8a8-10e458633b3d,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 122-135))"
ДАСО-7720-15-204,6bb92633-85be-4ca6-8e1f-f7b8bb38a9f7,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 193-206))"
ДАСО-7720-15-204,e218bfc2-0fda-456b-b463-95a4f7b3823c,"ДАСО-(7720-15-204+++7720-15-204+++Ф. 7720, о. 15, д. 204 Бракосочетания 1926 (стр. 220-234))"
ДАСО-7720-15-205,ab599cc2-540b-48e4-9d4b-830d3f2db4e6,"ДАСО-(7720-15-205+++7720-15-205+++Ф. 7720, о. 15, д. 205 Бракосочетания 1926 (стр. 1-44))"
ДАСО-7720-15-205,f6b4bd96-8fa0-4d77-aa99-1315e462cc53,"ДАСО-(7720-15-205+++7720-15-205+++Ф. 7720, о. 15, д. 205 Бракосочетания 1926 (стр. 45-165))"
ДАСО-7720-15-205А,d49aa58a-6eed-4058-9ff4-775bf55e4e27,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 1-14) -- Разводы 1927 (стр. 76-84))"
ДАСО-7720-15-205А,9f3532f4-2fdc-46a6-ad25-910f43b30260,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 192-195))"
ДАСО-7720-15-205А,77e6fe48-9a32-465f-b4be-d5abfa14b0a0,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 125-127))"
ДАСО-7720-15-205А,3c362b63-2ff5-4062-b990-1473a8f41fa5,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 198-199))"
ДАСО-7720-15-205А,56fa7293-af3c-43dd-b2d6-12398282f372,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 15-25) -- Разводы 1927 (стр. 88-94))"
ДАСО-7720-15-205А,399962a2-3e92-45da-9934-53b2f5a545da,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 98-107))"
ДАСО-7720-15-205А,fb94d8ae-6294-488a-a4a7-7a504aa68778,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 215-222))"
ДАСО-7720-15-205А,2bfc1db3-77cd-4887-a88e-1ed820c29dcc,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 146))"
ДАСО-7720-15-205А,2828e2c4-1595-4f32-98c7-49efc6cb6932,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 32-37) -- Разводы 1927 (стр. 116-117))"
ДАСО-7720-15-205А,64f96413-f007-4202-baf0-33633e1f1b46,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 275-284))"
ДАСО-7720-15-205А,d0a2b94e-cf14-4a73-aa1e-8b7d82b043c8,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 120-122))"
ДАСО-7720-15-205А,277c7e56-f7f9-42a5-ac90-2eabe8090ad0,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 45-46) -- Разводы 1927 (стр. 153))"
ДАСО-7720-15-205А,aaafc498-15ef-4d7e-b9a4-bc9c9dc9059b,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 147-152))"
ДАСО-7720-15-205А,e4796f7c-19fc-4295-92cd-8c70196e0535,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 137-139))"
ДАСО-7720-15-205А,121b5bd0-137e-4c02-a592-12cb075a7b33,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 47-51) -- Разводы 1927 (стр. 179-182))"
ДАСО-7720-15-205А,8ed02920-916a-47db-8229-f7951f2f37e8,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 140-143))"
ДАСО-7720-15-205А,24f64cb4-d778-4423-9124-5162b14c9a56,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 38-42) -- Разводы 1927 (стр. 118-119))"
ДАСО-7720-15-205А,16888136-e080-4802-bebd-855136f1d024,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 123-124))"
ДАСО-7720-15-205А,ac56146e-81cb-4ab2-a547-5023b5221128,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 62-65) -- Разводы 1927 (стр. 223-224))"
ДАСО-7720-15-205А,efafff56-d56b-4ca7-9969-aaddecc7db76,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 256-274))"
ДАСО-7720-15-205А,4c2259a4-ca08-459d-90c8-b1153b580536,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 190))"
ДАСО-7720-15-205А,4fcc56a2-eaf9-4ee2-b4af-3766b5d263a5,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 188-189))"
ДАСО-7720-15-205А,0fbcd8cf-343c-463b-9f45-1a38cf1ea25c,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 75) -- Разводы 1927 (стр. 253-255))"
ДАСО-7720-15-205А,cba439f0-395a-415d-a13d-df05544eeb87,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 111-115))"
ДАСО-7720-15-205А,61272259-a15a-4715-9d6a-59442aed262d,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 85-87))"
ДАСО-7720-15-205А,c4eaafb9-daa1-4d44-b552-c8e609d1bd6e,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 184-187))"
ДАСО-7720-15-205А,6df6d15e-152d-451b-9e08-f008a61fafb0,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 162-178))"
ДАСО-7720-15-205А,64209869-9cc2-48f7-b4e1-5e05de3b93ea,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 134-136))"
ДАСО-7720-15-205А,9d693eec-bb29-41d3-8baa-a5bb885a53ee,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 57-61) -- Разводы 1927 (стр. 205-214))"
ДАСО-7720-15-205А,7db87027-e93c-4a8d-ad56-fa5a6d5b1cf8,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 52-54) -- Разводы 1927 (стр. 191))"
ДАСО-7720-15-205А,0c68a4ed-6a7f-47da-88b5-438061e86f45,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 95-97))"
ДАСО-7720-15-205А,8fcc74b5-e168-448c-a47b-72b242e784cd,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 26-31))"
ДАСО-7720-15-205А,3e558746-d458-4159-990a-8ff01475e6aa,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 154-161))"
ДАСО-7720-15-205А,d0cb0192-253e-44e5-8761-35a75faa37ad,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 66-74) -- Разводы 1927 (стр. 225-236))"
ДАСО-7720-15-205А,604b5385-9774-47e4-aaaa-c3631fbff351,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 183) -- Разводы 1926 (стр. 285-286))"
ДАСО-7720-15-205А,55a4af8f-25f9-4b7d-a9b1-d9beb26bd327,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 43-44) -- Разводы 1927 (стр. 144-145))"
ДАСО-7720-15-205А,d51760af-2f7d-48a9-9155-d008139923c0,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 128-133))"
ДАСО-7720-15-205А,e0471e75-1a7e-44d5-b5b7-eba249b861dd,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 243-252))"
ДАСО-7720-15-205А,dff6156a-fc65-4f24-9d3e-ba8e34a9a7cb,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 237-242))"
ДАСО-7720-15-205А,4b9a6afa-0264-4874-b62e-4c80a1341e7e,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1926 (стр. 55-56) -- Разводы 1927 (стр. 196-197))"
ДАСО-7720-15-205А,6a76e978-f764-49ed-ad33-ab12ffad17e2,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 200-204))"
ДАСО-7720-15-205А,499d3bf7-2c48-4f44-86f3-63a62304fd43,"ДАСО-(7720-15-205А+++7720-15-205А+++Ф. 7720, о. 15, д. 205а Разводы 1927 (стр. 108-110))"
ДАСО-7720-15-206,524586ea-d5f8-404a-af5c-3491b79f1616,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 470-494))"
ДАСО-7720-15-206,71e6f8cb-a2f0-433f-b136-46ca70dccefc,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 1-82))"
ДАСО-7720-15-206,ce9f2edd-3d58-4b45-98df-cb46e8a988cd,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 175-276))"
ДАСО-7720-15-206,44381bad-7283-4faa-9aef-7634e28e7381,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 529-562))"
ДАСО-7720-15-206,bce0079f-fb99-458f-9eb3-a3c59ab2003c,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 83-148))"
ДАСО-7720-15-206,37b72dc9-fdda-4c8a-9a54-21168f084c7d,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 495-528))"
ДАСО-7720-15-206,4ffc76c3-5014-40b0-96b0-53d01fc3ba90,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 367-413))"
ДАСО-7720-15-206,69ccd0aa-8715-484e-8175-10ad74b79eef,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 563-604))"
ДАСО-7720-15-206,23b1062b-b9e9-4d12-9981-ad2d0e372e84,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 414-469))"
ДАСО-7720-15-206,549ca38e-69f5-48bf-9960-c15935e924ae,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 277-325))"
ДАСО-7720-15-206,1e7e42a8-5068-49ef-8c17-7d2e718c9a6c,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 149-174))"
ДАСО-7720-15-206,83205940-e49b-41a9-bab0-4e91e375d22d,"ДАСО-(7720-15-206+++7720-15-206+++Ф. 7720, о. 15, д. 206 Смерти 1926 (стр. 326-366))"
ДАСО-7720-15-207,54015ae7-5565-42bf-8a9a-e5f2365412c3,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 168-254))"
ДАСО-7720-15-207,6542c156-fbea-4a15-8e41-5b6f743a9725,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 255-342))"
ДАСО-7720-15-207,eab3b39d-3056-4392-8474-5b962f2b9471,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 479-500))"
ДАСО-7720-15-207,97455b08-6edf-44ed-94e8-474b87eaf7a1,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 442-478))"
ДАСО-7720-15-207,5dc4b3d5-959f-4859-8aa0-c6bb4395f0ec,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 386-417))"
ДАСО-7720-15-207,86e5b3c5-8a52-4b61-9f98-aa6ab9d82d51,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 118-167))"
ДАСО-7720-15-207,8765ea37-32e5-4f8d-afe0-2a5418b4847d,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 1-117))"
ДАСО-7720-15-207,d14390b8-c1d2-498c-8546-67f8c227dd1b,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 343-385))"
ДАСО-7720-15-207,2d4876cc-54b0-4649-8ab6-092c0523d57e,"ДАСО-(7720-15-207+++7720-15-207+++Ф. 7720, о. 15, д. 207 Смерти 1926 (стр. 418-441))"
ДАСО-7720-15-208,1c72d073-1acf-4948-97e5-1154defa4965,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 1-99))"
ДАСО-7720-15-208,6bd80931-20fa-40fc-a359-729bae4c154a,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 212-237))"
ДАСО-7720-15-208,aa6412dc-e9e9-4e90-bd08-3084b947c669,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 114-132))"
ДАСО-7720-15-208,dca157d6-b6c7-4dba-8410-b57c8af1104e,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 249-278))"
ДАСО-7720-15-208,73ef4c0d-ce32-4aff-9070-00ca27744891,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 155-192))"
ДАСО-7720-15-208,ddb553e5-767e-4744-9780-ddee8a79336c,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 193-211))"
ДАСО-7720-15-208,79d5f2a6-41b4-48e0-a92c-b21f34f2efb2,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 279-392))"
ДАСО-7720-15-208,a5899e2a-1b26-4f6a-9d9c-1b2cc0fe1fe5,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 238-248))"
ДАСО-7720-15-208,221c864f-db34-43fc-8019-1a3b6d3a94c8,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 100-113))"
ДАСО-7720-15-208,247bf887-257f-47c9-8752-fb2602a1d673,"ДАСО-(7720-15-208+++7720-15-208+++Ф. 7720, о. 15, д. 208 Смерти 1926 (стр. 133-154))"
ДАСО-7720-15-209,8541b110-b46a-4db4-b209-695d4a8e0233,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 317-359))"
ДАСО-7720-15-209,53015210-b6b4-42b5-9489-cb5fdf93995d,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 1-96))"
ДАСО-7720-15-209,285370a9-13b1-40d0-86fc-11dabdf2fdd1,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 374-383))"
ДАСО-7720-15-209,ea889f0c-94c1-4e3c-8761-137b81becde1,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 413-511))"
ДАСО-7720-15-209,76c13336-f438-4047-9dba-5dfcb8c09037,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 384-407))"
ДАСО-7720-15-209,699466f6-749c-4b0a-a2f9-9ca3e09490c1,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 566-608))"
ДАСО-7720-15-209,4dc02907-bfd6-46e1-b35c-8f0ebce537a8,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 512-565))"
ДАСО-7720-15-209,ad83056d-b076-4a8b-b226-0c38c2b592d3,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 184-207))"
ДАСО-7720-15-209,cd6a2f33-2433-4880-b770-10f7e76460e0,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 370-373))"
ДАСО-7720-15-209,82bfcabd-d33d-4673-b088-8f61292f7499,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 280-316))"
ДАСО-7720-15-209,073d0676-736e-472e-8b60-d4053cf8fa94,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 360-369))"
ДАСО-7720-15-209,9f4a7f1e-e291-4ee8-9a9a-dfc4e0d831e9,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 208-279))"
ДАСО-7720-15-209,911b7df4-27e7-47f3-96f1-eae9d9812737,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 97-129))"
ДАСО-7720-15-209,9967679d-5b43-4c9c-a734-e5de54b2f9b2,"ДАСО-(7720-15-209+++7720-15-209+++Ф. 7720, о. 15, д. 209 Смерти 1926 (стр. 130-183))"
ДАСО-7720-15-21,6bcbbf67-604a-4579-bb76-7ff1416f9154,"ДАСО-(7720-15-21+++7720-15-21+++Ф. 7720, о. 15, д. 21 Бракосочетания 1920-1921)"
ДАСО-7720-15-210,4e314f5f-f35e-4662-a6fa-654eb557e056,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 91-180))"
ДАСО-7720-15-210,b9a8dddc-09e8-485f-9b4e-5ffb0dcc0b4a,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 446-468))"
ДАСО-7720-15-210,4e156700-9bd1-48a9-86ef-8a598bfab6c4,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 363-396))"
ДАСО-7720-15-210,b12f7601-dd0e-4f93-8f7a-bb2589d56d3a,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 429-446))"
ДАСО-7720-15-210,cd90a289-ee29-40c7-ab98-b6e8e6ea790e,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 1-90))"
ДАСО-7720-15-210,5942743e-c60b-4ca9-aef4-78e61490dcc1,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 264-309))"
ДАСО-7720-15-210,7621198e-8c3f-4dbb-95a8-c905b3e508c3,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 469-565))"
ДАСО-7720-15-210,a317784f-bc5a-4e4c-9a97-5279e9846b69,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 217-264))"
ДАСО-7720-15-210,78e660a1-1f44-4955-b9d4-f67d20a8ca23,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 396-429))"
ДАСО-7720-15-210,19530484-0248-46d3-89ff-f04807f48386,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 180-217))"
ДАСО-7720-15-210,af3a2039-3f1a-41fa-a45d-f48b11548ee2,"ДАСО-(7720-15-210+++7720-15-210+++Ф. 7720, о. 15, д. 210 Смерти 1926 (стр. 310-362))"
ДАСО-7720-15-210А,325ba04a-7c6e-4cd4-b8ce-9cb9e6e4a2f5,"ДАСО-(7720-15-210А+++7720-15-210А+++Ф. 7720, о. 15, д. 210а Смерти 1926 (стр. 1-130))"
ДАСО-7720-15-210А,2c31317d-ffe5-4a9b-8868-2c3ff310cc9d,"ДАСО-(7720-15-210А+++7720-15-210А+++Ф. 7720, о. 15, д. 210а Смерти 1926 (стр. 131-363))"
ДАСО-7720-15-210Б,9333e98e-fced-433e-857f-49393315c8b9,"ДАСО-(7720-15-210Б+++7720-15-210Б+++Ф. 7720, о. 15, д. 210б Смерти 1926-1927 (стр. 396-413))"
ДАСО-7720-15-210Б,84b5b1a3-7918-4095-b2f4-2f732a88b87b,"ДАСО-(7720-15-210Б+++7720-15-210Б+++Ф. 7720, о. 15, д. 210б Смерти 1926-1927 (стр. 168-189))"
ДАСО-7720-15-210Б,d44b8ee4-63bf-4c60-88fb-febe92524d65,"ДАСО-(7720-15-210Б+++7720-15-210Б+++Ф. 7720, о. 15, д. 210б Смерти 1926-1927 (стр. 1-167))"
ДАСО-7720-15-210Б,6b51b8f4-cdce-4fe4-bdb5-ef3786c5801a,"ДАСО-(7720-15-210Б+++7720-15-210Б+++Ф. 7720, о. 15, д. 210б (продолжение) Смерти 1926-1927 (стр. 189-395))"
ДАСО-7720-15-211,8b1256be-1290-4f88-889e-9a0502b1231a,"ДАСО-(7720-15-211+++7720-15-211+++Ф. 7720, о. 15, д. 211 Смерти 1923)"
ДАСО-7720-15-212,bba3c58c-35a0-4191-ac6b-0746b0b1790f,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 469-526))"
ДАСО-7720-15-212,edf0e291-a96a-4f85-8153-b2a026ca7760,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 240-340))"
ДАСО-7720-15-212,07d1a09f-87c8-4d6f-b202-f942ca7f58c4,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 341-468))"
ДАСО-7720-15-212,25358849-1929-4b85-9448-b21cdfa4b036,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 47-92))"
ДАСО-7720-15-212,27682647-1322-40ae-b722-90695995e841,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 93-239))"
ДАСО-7720-15-212,b408c37b-f86f-48e5-93c9-87980b08fbc3,"ДАСО-(7720-15-212+++7720-15-212+++Ф. 7720, о. 15, д. 212 Рождения 1927 (стр. 1-46))"
ДАСО-7720-15-213,e5e5a44f-f4d7-4b4b-aa1a-0fc776fe24f1,"ДАСО-(7720-15-213+++7720-15-213+++Ф. 7720, о. 15, д. 213 Рождения 1927 (стр. 331-385))"
ДАСО-7720-15-213,18fb8148-58ca-4e5c-bc00-55dfee19d682,"ДАСО-(7720-15-213+++7720-15-213+++Ф. 7720, о. 15, д. 213 Рождения 1927 (стр. 1-138))"
ДАСО-7720-15-213,366ee9e8-02f0-4d78-8fdb-9a46be3a2366,"ДАСО-(7720-15-213+++7720-15-213+++Ф. 7720, о. 15, д. 213 Рождения 1927 (стр. 288-330))"
ДАСО-7720-15-213,d847ac5b-2515-44a8-9b31-4ac4c21c35e6,"ДАСО-(7720-15-213+++7720-15-213+++Ф. 7720, о. 15, д. 213 Рождения 1927 (стр. 139-287))"
ДАСО-7720-15-213,2ea97351-e1e7-40d1-a9eb-f4fa4c304b41,"ДАСО-(7720-15-213+++7720-15-213+++Ф. 7720, о. 15, д. 213 Рождения 1927 (стр. 386-503))"
